TICKER,CUSIP,OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,VALUE
AAPS,00751Y10,AAP,ADVANCE AUTO,20200630,EPS,QTR,20200818,2.92
AAPS,00751Y10,AAP,ADVANCE AUTO,20191231,EPS,QTR,20200218,1.64
AAPS,00751Y10,AAP,ADVANCE AUTO,20200331,EPS,QTR,20200519,0.91
AAPS,00751Y10,AAP,ADVANCE AUTO,20201231,EPS,QTR,20210216,1.87
AAPS,00751Y10,AAP,ADVANCE AUTO,20210630,EPS,QTR,20210824,3.4
AAVL,00773U10,ADVM,ADVERUM,20210930,EPS,QTR,20211104,-0.39
AAVL,00773U10,ADVM,ADVERUM,20220630,EPS,QTR,20220811,-0.44
AAVL,00773U10,ADVM,ADVERUM,20211231,EPS,QTR,20220329,-0.35
AAVL,00773U10,ADVM,ADVERUM,20220331,EPS,QTR,20220512,-0.38
AAVL,00773U10,ADVM,ADVERUM,20210331,EPS,QTR,20210506,-0.29
AAVL,00773U10,ADVM,ADVERUM,20201231,EPS,QTR,20210301,-0.39
AAVL,00773U10,ADVM,ADVERUM,20200630,EPS,QTR,20200810,-0.36
AAVL,00773U10,ADVM,ADVERUM,20200930,EPS,QTR,20201105,-0.31
AAVL,00773U10,ADVM,ADVERUM,20210630,EPS,QTR,20210805,-0.45
AAVL,00773U10,ADVM,ADVERUM,20191231,EPS,QTR,20200312,-0.29
AAVL,00773U10,ADVM,ADVERUM,20200331,EPS,QTR,20200528,-0.31
ABBV,00287Y10,ABBV,ABBVIE,20220630,EPS,QTR,20220729,3.37
ABBV,00287Y10,ABBV,ABBVIE,20220331,EPS,QTR,20220429,3.24
ABBV,00287Y10,ABBV,ABBVIE,20211231,EPS,QTR,20220202,3.31
ABBV,00287Y10,ABBV,ABBVIE,20210930,EPS,QTR,20211029,3.33
ABBV,00287Y10,ABBV,ABBVIE,20200930,EPS,QTR,20201030,2.83
ABBV,00287Y10,ABBV,ABBVIE,20201231,EPS,QTR,20210203,2.92
ABBV,00287Y10,ABBV,ABBVIE,20210630,EPS,QTR,20210730,3.09
ABBV,00287Y10,ABBV,ABBVIE,20200630,EPS,QTR,20200731,2.34
ABBV,00287Y10,ABBV,ABBVIE,20210331,EPS,QTR,20210430,2.95
ABBV,00287Y10,ABBV,ABBVIE,20200331,EPS,QTR,20200501,2.42
ABBV,00287Y10,ABBV,ABBVIE,20191231,EPS,QTR,20200207,2.21
ABCB,03076K10,ABCB,AMERIS,20210930,EPS,QTR,20211028,1.17
ABCB,03076K10,ABCB,AMERIS,20220331,EPS,QTR,20220426,1.17
ABCB,03076K10,ABCB,AMERIS,20211231,EPS,QTR,20220127,1.18
ABCB,03076K10,ABCB,AMERIS,20210331,EPS,QTR,20210422,1.79
ABCB,03076K10,ABCB,AMERIS,20200930,EPS,QTR,20201022,1.67
ABCB,03076K10,ABCB,AMERIS,20201231,EPS,QTR,20210128,1.36
ABCB,03076K10,ABCB,AMERIS,20210630,EPS,QTR,20210722,1.27
ABCB,03076K10,ABCB,AMERIS,20200331,EPS,QTR,20200423,0.61
ABCB,03076K10,ABCB,AMERIS,20200630,EPS,QTR,20200727,0.47
ABCB,03076K10,ABCB,AMERIS,20220630,EPS,QTR,20220726,1.3
ABCB,03076K10,ABCB,AMERIS,20191231,EPS,QTR,20200123,0.96
ABD,00365410,ABMD,ABIOMED,20220331,EPS,QTR,20220428,1.16
ABD,00365410,ABMD,ABIOMED INC,20200331,EPS,QTR,20200430,0.7
ABD,00365410,ABMD,ABIOMED,20220630,EPS,QTR,20220804,1.25
ABD,00365410,ABMD,ABIOMED,20211231,EPS,QTR,20220203,1.13
ABD,00365410,ABMD,ABIOMED,20210630,EPS,QTR,20210804,1.41
ABD,00365410,ABMD,ABIOMED,20210331,EPS,QTR,20210429,1.24
ABD,00365410,ABMD,ABIOMED INC,20201231,EPS,QTR,20210128,1.35
ABD,00365410,ABMD,ABIOMED INC,20200930,EPS,QTR,20201029,1.36
ABD,00365410,ABMD,ABIOMED INC,20200630,EPS,QTR,20200806,0.98
ABD,00365410,ABMD,ABIOMED,20210930,EPS,QTR,20211028,1.03
ABD,00365410,ABMD,ABIOMED INC,20191231,EPS,QTR,20200206,1.51
ABDW,00081T10,ACCO,ACCO BRANDS,20210930,EPS,QTR,20211026,0.33
ABDW,00081T10,ACCO,ACCO BRANDS,20220630,EPS,QTR,20220808,0.37
ABDW,00081T10,ACCO,ACCO BRANDS,20220331,EPS,QTR,20220426,0.11
ABDW,00081T10,ACCO,ACCO BRANDS,20211231,EPS,QTR,20220215,0.54
ABDW,00081T10,ACCO,ACCO BRANDS,20210630,EPS,QTR,20210728,0.43
ABDW,00081T10,ACCO,ACCO BRANDS CORP,20200930,EPS,QTR,20201027,0.19
ABDW,00081T10,ACCO,ACCO BRANDS,20210331,EPS,QTR,20210427,0.1
ABDW,00081T10,ACCO,ACCO BRANDS CORP,20200630,EPS,QTR,20200728,0.12
ABDW,00081T10,ACCO,ACCO BRANDS CORP,20200331,EPS,QTR,20200504,0.07
ABDW,00081T10,ACCO,ACCO BRANDS CORP,20201231,EPS,QTR,20210216,0.32
ABDW,00081T10,ACCO,ACCO BRANDS CORP,20191231,EPS,QTR,20200211,0.46
ABFS,03937C10,ARCB,ARCBEST,20220630,EPS,QTR,20220729,4.3
ABFS,03937C10,ARCB,ARCBEST,20220331,EPS,QTR,20220429,3.08
ABFS,03937C10,ARCB,ARCBEST,20211231,EPS,QTR,20220201,2.79
ABFS,03937C10,ARCB,ARCBEST,20210630,EPS,QTR,20210802,1.97
ABFS,03937C10,ARCB,ARCBEST,20210331,EPS,QTR,20210504,1.01
ABFS,03937C10,ARCB,ARCBEST,20200930,EPS,QTR,20201103,1.22
ABFS,03937C10,ARCB,ARCBEST,20210930,EPS,QTR,20211102,2.59
ABFS,03937C10,ARCB,ARCBEST,20201231,EPS,QTR,20210202,0.97
ABFS,03937C10,ARCB,ARCBEST,20200630,EPS,QTR,20200729,0.67
ABFS,03937C10,ARCB,ARCBEST,20200331,EPS,QTR,20200505,0.36
ABFS,03937C10,ARCB,ARCBEST,20191231,EPS,QTR,20200130,0.56
ABGG,04343610,ABG,ASBURY AUTO GP,20220630,EPS,QTR,20220728,10.04
ABGG,04343610,ABG,ASBURY AUTO GP,20220331,EPS,QTR,20220428,9.27
ABGG,04343610,ABG,ASBURY AUTO GP,20211231,EPS,QTR,20220215,7.46
ABGG,04343610,ABG,ASBURY AUTO GP,20210930,EPS,QTR,20211026,7.36
ABGG,04343610,ABG,ASBURY AUTO GP,20210630,EPS,QTR,20210727,7.78
ABGG,04343610,ABG,ASBURY AUTO GP,20210331,EPS,QTR,20210427,4.68
ABGG,04343610,ABG,ASBURY AUTO,20200930,EPS,QTR,20201027,4.08
ABGG,04343610,ABG,ASBURY AUTO,20200630,EPS,QTR,20200728,2.52
ABGG,04343610,ABG,ASBURY AUTO,20200331,EPS,QTR,20200505,1.8
ABGG,04343610,ABG,ASBURY AUTO,20191231,EPS,QTR,20200203,2.53
ABGG,04343610,ABG,ASBURY AUTO,20201231,EPS,QTR,20210202,4.44
ABK,02313988,AMBC,AMBAC FINL GRP,20220630,EPS,QTR,20220808,0.28
ABK,02313988,AMBC,AMBAC FINL GRP,20220331,EPS,QTR,20220510,0.3
ABK,02313988,AMBC,AMBAC FINL GRP,20211231,EPS,QTR,20220224,-0.16
ABK,02313988,AMBC,AMBAC FINL GRP,20210930,EPS,QTR,20211108,0.53
ABK,02313988,AMBC,AMBAC FINL GRP,20210630,EPS,QTR,20210805,-0.3
ABK,02313988,AMBC,AMBAC FINL GRP,20210331,EPS,QTR,20210510,0.59
ABK,02313988,AMBC,AMBAC FINL GRP,20201231,EPS,QTR,20210301,0.08
ABK,02313988,AMBC,AMBAC FINL GRP,20200930,EPS,QTR,20201109,-2.01
ABK,02313988,AMBC,AMBAC FINL GRP,20200630,EPS,QTR,20200806,-0.52
ABK,02313988,AMBC,AMBAC FINL GRP,20200331,EPS,QTR,20200511,-5.75
ABK,02313988,AMBC,AMBAC FINL GRP,20191231,EPS,QTR,20200302,-1.91
ABM,00095710,ABM,ABM INDUSTRIES,20220731,EPS,QTR,20220909,0.94
ABM,00095710,ABM,ABM INDUSTRIES,20220430,EPS,QTR,20220608,0.89
ABM,00095710,ABM,ABM INDUSTRIES,20220131,EPS,QTR,20220308,0.94
ABM,00095710,ABM,ABM INDUSTRIES,20211031,EPS,QTR,20211215,0.85
ABM,00095710,ABM,ABM INDUSTRIES,20210731,EPS,QTR,20210908,0.9
ABM,00095710,ABM,ABM INDUSTRIES,20210430,EPS,QTR,20210608,0.82
ABM,00095710,ABM,ABM INDUSTRIES,20210131,EPS,QTR,20210309,1.01
ABM,00095710,ABM,ABM INDUSTRIES,20201031,EPS,QTR,20201216,0.69
ABM,00095710,ABM,ABM INDUSTRIES,20200731,EPS,QTR,20200908,0.75
ABM,00095710,ABM,ABM INDUSTRIES,20200430,EPS,QTR,20200617,0.6
ABM,00095710,ABM,ABM INDUSTRIES,20200131,EPS,QTR,20200304,0.39
ABT,00282410,ABT,ABBOTT,20220630,EPS,QTR,20220720,1.43
ABT,00282410,ABT,ABBOTT,20220331,EPS,QTR,20220420,1.73
ABT,00282410,ABT,ABBOTT,20211231,EPS,QTR,20220126,1.32
ABT,00282410,ABT,ABBOTT,20210930,EPS,QTR,20211020,1.4
ABT,00282410,ABT,ABBOTT,20210630,EPS,QTR,20210722,1.17
ABT,00282410,ABT,ABBOTT,20210331,EPS,QTR,20210420,1.32
ABT,00282410,ABT,ABBOTT,20200630,EPS,QTR,20200716,0.57
ABT,00282410,ABT,ABBOTT,20200331,EPS,QTR,20200416,0.65
ABT,00282410,ABT,ABBOTT,20191231,EPS,QTR,20200122,0.95
ABT,00282410,ABT,ABBOTT,20201231,EPS,QTR,20210127,1.45
ABT,00282410,ABT,ABBOTT,20200930,EPS,QTR,20201021,0.98
ABTL,05335B10,AUTO,AUTOWEB,20220630,EPS,QTR,20220811,-0.33
ABTL,05335B10,AUTO,AUTOWEB,20220331,EPS,QTR,20220516,-0.32
ABTL,05335B10,AUTO,AUTOWEB,20211231,EPS,QTR,20220324,-0.2
ABTL,05335B10,AUTO,AUTOWEB,20210930,EPS,QTR,20211104,-0.23
ABTL,05335B10,AUTO,AUTOWEB,20210630,EPS,QTR,20210805,-0.02
ABTL,05335B10,AUTO,AUTOWEB,20210331,EPS,QTR,20210506,0.02
ABTL,05335B10,AUTO,AUTOWEB,20201231,EPS,QTR,20210311,-0.07
ABTL,05335B10,AUTO,AUTOWEB,20200630,EPS,QTR,20200805,-0.1
ABTL,05335B10,AUTO,AUTOWEB,20200331,EPS,QTR,20200507,-0.31
ABTL,05335B10,AUTO,AUTOWEB,20191231,EPS,QTR,20200327,-0.24
ABTL,05335B10,AUTO,AUTOWEB,20200930,EPS,QTR,20201105,-0.03
ABX,00922R10,ATSG,AIR TRANSPORT SR,20220630,EPS,QTR,20220804,0.59
ABX,00922R10,ATSG,AIR TRANSPORT SR,20220331,EPS,QTR,20220505,0.56
ABX,00922R10,ATSG,AIR TRANSPORT SR,20211231,EPS,QTR,20220224,0.52
ABX,00922R10,ATSG,AIR TRANSPORT SR,20210930,EPS,QTR,20211104,0.6
ABX,00922R10,ATSG,AIR TRANSPORT SR,20210630,EPS,QTR,20210805,0.35
ABX,00922R10,ATSG,AIR TRANSPORT SR,20210331,EPS,QTR,20210505,0.19
ABX,00922R10,ATSG,AIR TRANSPORT SE,20201231,EPS,QTR,20210225,0.38
ABX,00922R10,ATSG,AIR TRANSPORT SE,20200930,EPS,QTR,20201029,0.44
ABX,00922R10,ATSG,AIR TRANSPORT SE,20200630,EPS,QTR,20200805,0.47
ABX,00922R10,ATSG,AIR TRANSPORT SE,20200331,EPS,QTR,20200505,0.43
ABX,00922R10,ATSG,AIR TRANSPORT SE,20191231,EPS,QTR,20200302,0.56
ACAD,05276910,ADSK,AUTODESK,20220731,EPS,QTR,20220824,1.65
ACAD,05276910,ADSK,AUTODESK,20220430,EPS,QTR,20220526,1.43
ACAD,05276910,ADSK,AUTODESK,20220131,EPS,QTR,20220224,1.5
ACAD,05276910,ADSK,AUTODESK,20211031,EPS,QTR,20211123,1.331
ACAD,05276910,ADSK,AUTODESK,20210731,EPS,QTR,20210825,1.21
ACAD,05276910,ADSK,AUTODESK,20210430,EPS,QTR,20210527,1.03
ACAD,05276910,ADSK,AUTODESK,20210131,EPS,QTR,20210225,1.18
ACAD,05276910,ADSK,AUTODESK,20201031,EPS,QTR,20201124,1.04
ACAD,05276910,ADSK,AUTODESK,20200731,EPS,QTR,20200825,0.98
ACAD,05276910,ADSK,AUTODESK,20200430,EPS,QTR,20200527,0.85
ACAD,05276910,ADSK,AUTODESK,20200131,EPS,QTR,20200227,0.92
ACCO,60871R20,TAP,MOLSON COORS,20220630,EPS,QTR,20220802,1.19
ACCO,60871R20,TAP,MOLSON COORS,20220331,EPS,QTR,20220503,0.29
ACCO,60871R20,TAP,MOLSON COORS,20211231,EPS,QTR,20220223,0.81
ACCO,60871R20,TAP,MOLSON COORS,20210930,EPS,QTR,20211028,1.75
ACCO,60871R20,TAP,MOLSON COORS,20210630,EPS,QTR,20210729,1.58
ACCO,60871R20,TAP,MOLSON COORS,20210331,EPS,QTR,20210429,0.01
ACCO,60871R20,TAP,MOLSON COORS,20201231,EPS,QTR,20210211,0.4
ACCO,60871R20,TAP,MOLSON COORS,20200930,EPS,QTR,20201029,1.62
ACCO,60871R20,TAP,MOLSON COORS,20200630,EPS,QTR,20200730,1.55
ACCO,60871R20,TAP,MOLSON COORS,20200331,EPS,QTR,20200430,0.35
ACCO,60871R20,TAP,MOLSON COORS,20191231,EPS,QTR,20200212,1.02
ACDI,00422510,ACAD,ACADIA PHARM,20220630,EPS,QTR,20220808,-0.21
ACDI,00422510,ACAD,ACADIA PHARM,20220331,EPS,QTR,20220504,-0.33
ACDI,00422510,ACAD,ACADIA PHARM,20211231,EPS,QTR,20220228,-0.27
ACDI,00422510,ACAD,ACADIA PHARM,20210930,EPS,QTR,20211108,-0.09
ACDI,00422510,ACAD,ACADIA PHARM,20210630,EPS,QTR,20210804,-0.27
ACDI,00422510,ACAD,ACADIA PHARM,20210331,EPS,QTR,20210505,-0.42
ACDI,00422510,ACAD,ACADIA PHARMACEU,20201231,EPS,QTR,20210224,-0.42
ACDI,00422510,ACAD,ACADIA PHARMACEU,20200930,EPS,QTR,20201104,-0.54
ACDI,00422510,ACAD,ACADIA PHARMACEU,20200630,EPS,QTR,20200805,-0.27
ACDI,00422510,ACAD,ACADIA PHARMACEU,20200331,EPS,QTR,20200507,-0.57
ACDI,00422510,ACAD,ACADIA PHARMACEU,20191231,EPS,QTR,20200226,-0.34
ACEN,64049M20,NEO,NEOGENOMICS,20220630,EPS,QTR,20220809,-0.16
ACEN,64049M20,NEO,NEOGENOMICS,20220331,EPS,QTR,20220427,-0.2
ACEN,64049M20,NEO,NEOGENOMICS,20210930,EPS,QTR,20211104,-0.08
ACEN,64049M20,NEO,NEOGENOMICS,20211231,EPS,QTR,20220223,-0.14
ACEN,64049M20,NEO,NEOGENOMICS,20210630,EPS,QTR,20210806,-0.01
ACEN,64049M20,NEO,NEOGENOMICS,20210331,EPS,QTR,20210505,-0.04
ACEN,64049M20,NEO,NEOGENOMICS,20201231,EPS,QTR,20210224,0.14
ACEN,64049M20,NEO,NEOGENOMICS,20200930,EPS,QTR,20201027,0.06
ACEN,64049M20,NEO,NEOGENOMICS,20200630,EPS,QTR,20200728,-0.04
ACEN,64049M20,NEO,NEOGENOMICS,20200331,EPS,QTR,20200428,-0.02
ACEN,64049M20,NEO,NEOGENOMICS,20191231,EPS,QTR,20200227,0.1
ACI/1,03940R10,ARCH,ARCH RESOURCES,20220630,EPS,QTR,20220728,19.3
ACI/1,03940R10,ARCH,ARCH RESOURCES,20220331,EPS,QTR,20220426,12.89
ACI/1,03940R10,ARCH,ARCH RESOURCES,20211231,EPS,QTR,20220215,12.92
ACI/1,03940R10,ARCH,ARCH RESOURCES,20210930,EPS,QTR,20211026,4.92
ACI/1,03940R10,ARCH,ARCH RESOURCES,20210630,EPS,QTR,20210727,1.66
ACI/1,03940R10,ARCH,ARCH RESOURCES,20210331,EPS,QTR,20210422,-0.4
ACI/1,03940R10,ARCH,ARCH RESOURCES,20201231,EPS,QTR,20210209,-2.2
ACI/1,03940R10,ARCH,ARCH RESOURCES,20200930,EPS,QTR,20201022,-1.58
ACI/1,03940R10,ARCH,ARCH RESOURCES,20200630,EPS,QTR,20200728,-3.21
ACI/1,03938040,ARCH,ARCH COAL,20200331,EPS,QTR,20200423,-1.64
ACI/1,03938040,ARCH,ARCH COAL,20191231,EPS,QTR,20200206,0.5
ACIA,00401C10,ACIA,ACACIA,20200930,EPS,QTR,20201109,0.78
ACIA,00401C10,ACIA,ACACIA,20200630,EPS,QTR,20200810,0.65
ACIA,00401C10,ACIA,ACACIA,20200331,EPS,QTR,20200504,0.54
ACIA,00401C10,ACIA,ACACIA,20191231,EPS,QTR,20200218,0.48
ACLS,05454020,ACLS,AXCELIS TECH,20220630,EPS,QTR,20220803,1.32
ACLS,05454020,ACLS,AXCELIS TECH,20220331,EPS,QTR,20220504,1.22
ACLS,05454020,ACLS,AXCELIS TECH,20211231,EPS,QTR,20220207,1.05
ACLS,05454020,ACLS,AXCELIS TECH,20210930,EPS,QTR,20211103,0.82
ACLS,05454020,ACLS,AXCELIS TECH,20210630,EPS,QTR,20210804,0.55
ACLS,05454020,ACLS,AXCELIS TECH,20210331,EPS,QTR,20210504,0.48
ACLS,05454020,ACLS,AXCELIS TECH,20201231,EPS,QTR,20210210,0.32
ACLS,05454020,ACLS,AXCELIS TECH,20200930,EPS,QTR,20201105,0.32
ACLS,05454020,ACLS,AXCELIS TECH,20200630,EPS,QTR,20200804,0.39
ACLS,05454020,ACLS,AXCELIS TECH,20200331,EPS,QTR,20200505,0.33
ACLS,05454020,ACLS,AXCELIS TECH,20191231,EPS,QTR,20200205,0.29
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20220630,EPS,QTR,20220815,-0.23
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20220331,EPS,QTR,20220516,-0.21
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20211231,EPS,QTR,20220308,-0.35
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20210930,EPS,QTR,20211109,-0.15
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20210630,EPS,QTR,20210805,-0.36
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20210331,EPS,QTR,20210506,-0.41
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20201231,EPS,QTR,20210223,-0.33
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20200930,EPS,QTR,20201105,-0.33
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20200331,EPS,QTR,20200507,-0.39
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20191231,EPS,QTR,20200227,-0.39
ACLY,00430H10,AXDX,ACCELERATE DIAGN,20200630,EPS,QTR,20200806,-0.35
ACMG,00766T10,ACM,AECOM,20220630,EPS,QTR,20220808,0.86
ACMG,00766T10,ACM,AECOM,20220331,EPS,QTR,20220509,0.83
ACMG,00766T10,ACM,AECOM,20211231,EPS,QTR,20220207,0.89
ACMG,00766T10,ACM,AECOM,20210930,EPS,QTR,20211115,0.81
ACMG,00766T10,ACM,AECOM,20210630,EPS,QTR,20210809,0.73
ACMG,00766T10,ACM,AECOM,20210331,EPS,QTR,20210510,0.67
ACMG,00766T10,ACM,AECOM,20201231,EPS,QTR,20210208,0.62
ACMG,00766T10,ACM,AECOM,20200930,EPS,QTR,20201116,0.6
ACMG,00766T10,ACM,AECOM,20200630,EPS,QTR,20200804,0.55
ACMG,00766T10,ACM,AECOM,20200331,EPS,QTR,20200505,0.55
ACMG,00766T10,ACM,AECOM,20191231,EPS,QTR,20200203,0.46
ACRD,00484M60,ACOR,ACORDA,20211231,EPS,QTR,20220309,
ACRD,00484M60,ACOR,ACORDA,20210930,EPS,QTR,20211109,-1.43
ACRD,00484M60,ACOR,ACORDA,20210630,EPS,QTR,20210805,-1.87
ACRD,00484M10,ACOR,ACORDA,20201231,EPS,QTR,20210304,-2.5
ACRD,00484M10,ACOR,ACORDA,20200930,EPS,QTR,20201103,-1.38
ACRD,00484M10,ACOR,ACORDA,20200630,EPS,QTR,20200804,-2.1
ACRD,00484M10,ACOR,ACORDA,20200331,EPS,QTR,20200505,-3.06
ACRD,00484M10,ACOR,ACORDA,20191231,EPS,QTR,20200213,-0.9
ACRD,00484M60,ACOR,ACORDA,20210331,EPS,QTR,20210506,-2.46
ACRI,00388130,ACTG,ACACIA RSRCH,20220630,EPS,QTR,20220811,-0.6
ACRI,00388130,ACTG,ACACIA RSRCH,20220331,EPS,QTR,20220512,-0.99
ACRI,00388130,ACTG,ACACIA RSRCH,20211231,EPS,QTR,20220331,-0.52
ACRI,00388130,ACTG,ACACIA RSRCH,20210930,EPS,QTR,20211115,-0.26
ACRI,00388130,ACTG,ACACIA RSRCH,20210630,EPS,QTR,20210816,0.04
ACRI,00388130,ACTG,ACACIA RSRCH,20210331,EPS,QTR,20210517,0.43
ACRI,00388130,ACTG,ACACIA RESEARCH,20201231,EPS,QTR,20210329,0.004
ACRI,00388130,ACTG,ACACIA RESEARCH,20200930,EPS,QTR,20201109,-0.12
ACRI,00388130,ACTG,ACACIA RESEARCH,20200331,EPS,QTR,20200511,
ACRI,00388130,ACTG,ACACIA RESEARCH,20191231,EPS,QTR,20200312,
ACRI,00388130,ACTG,ACACIA RESEARCH,20200630,EPS,QTR,20200810,-0.11
ACRX,00444T10,ACRX,ACELRX PHARMA,20220630,EPS,QTR,20220811,-0.06
ACRX,00444T10,ACRX,ACELRX PHARMA,20220331,EPS,QTR,20220516,-0.06
ACRX,00444T10,ACRX,ACELRX PHARMA,20211231,EPS,QTR,20220310,-0.06
ACRX,00444T10,ACRX,ACELRX PHARMA,20210930,EPS,QTR,20211115,-0.07
ACRX,00444T10,ACRX,ACELRX PHARMA,20210630,EPS,QTR,20210816,-0.08
ACRX,00444T10,ACRX,ACELRX PHARMA,20210331,EPS,QTR,20210517,-0.08
ACRX,00444T10,ACRX,ACELRX PHARMA,20201231,EPS,QTR,20210315,-0.1
ACRX,00444T10,ACRX,ACELRX PHARMA,20200930,EPS,QTR,20201105,-0.1
ACRX,00444T10,ACRX,ACELRX PHARMA,20200630,EPS,QTR,20200810,-0.08
ACRX,00444T10,ACRX,ACELRX PHARMA,20200331,EPS,QTR,20200511,-0.2
ACRX,00444T10,ACRX,ACELRX PHARMA,20191231,EPS,QTR,20200316,-0.18
ACTE,02081G20,ATEC,ALPHATEC HLDG,20220630,EPS,QTR,20220804,-0.36
ACTE,02081G20,ATEC,ALPHATEC HLDG,20220331,EPS,QTR,20220505,-0.43
ACTE,02081G20,ATEC,ALPHATEC HLDG,20211231,EPS,QTR,20220301,-0.4
ACTE,02081G20,ATEC,ALPHATEC HLDG,20210930,EPS,QTR,20211104,-0.36
ACTE,02081G20,ATEC,ALPHATEC HLDG,20210630,EPS,QTR,20210803,-0.39
ACTE,02081G20,ATEC,ALPHATEC HLDG,20210331,EPS,QTR,20210506,-0.26
ACTE,02081G20,ATEC,ALPHATEC HLDG,20201231,EPS,QTR,20210304,-0.35
ACTE,02081G20,ATEC,ALPHATEC HLDG,20200930,EPS,QTR,20201105,-0.24
ACTE,02081G20,ATEC,ALPHATEC HLDG,20200630,EPS,QTR,20200806,-0.25
ACTE,02081G20,ATEC,ALPHATEC HLDG,20200331,EPS,QTR,20200511,-0.26
ACTE,02081G20,ATEC,ALPHATEC HLDG,20191231,EPS,QTR,20200305,-0.28
ACXT,38868910,GPK,GRAPHIC PACK,20220630,EPS,QTR,20220726,0.6
ACXT,38868910,GPK,GRAPHIC PACK,20211231,EPS,QTR,20220216,0.31
ACXT,38868910,GPK,GRAPHIC PACK,20210930,EPS,QTR,20211026,0.34
ACXT,38868910,GPK,GRAPHIC PACK,20210630,EPS,QTR,20210727,0.26
ACXT,38868910,GPK,GRAPHIC PACK,20220331,EPS,QTR,20220426,0.48
ACXT,38868910,GPK,GRAPHIC PACK,20210331,EPS,QTR,20210427,0.23
ACXT,38868910,GPK,GRAPHIC PACKAGIN,20201231,EPS,QTR,20210202,0.28
ACXT,38868910,GPK,GRAPHIC PACKAGIN,20200930,EPS,QTR,20201020,0.26
ACXT,38868910,GPK,GRAPHIC PACKAGIN,20200630,EPS,QTR,20200721,0.26
ACXT,38868910,GPK,GRAPHIC PACKAGIN,20200331,EPS,QTR,20200421,0.31
ACXT,38868910,GPK,GRAPHIC PACKAGIN,20191231,EPS,QTR,20200128,0.23
ADBE,00724F10,ADBE,ADOBE,20220831,EPS,QTR,20220915,3.4
ADBE,00724F10,ADBE,ADOBE,20220531,EPS,QTR,20220616,3.35
ADBE,00724F10,ADBE,ADOBE,20220228,EPS,QTR,20220322,3.37
ADBE,00724F10,ADBE,ADOBE,20211130,EPS,QTR,20211216,3.2
ADBE,00724F10,ADBE,ADOBE,20210831,EPS,QTR,20210921,3.11
ADBE,00724F10,ADBE,ADOBE,20210531,EPS,QTR,20210617,3.03
ADBE,00724F10,ADBE,ADOBE,20210228,EPS,QTR,20210323,3.14
ADBE,00724F10,ADBE,ADOBE,20201130,EPS,QTR,20201210,2.81
ADBE,00724F10,ADBE,ADOBE,20200831,EPS,QTR,20200915,2.57
ADBE,00724F10,ADBE,ADOBE,20200531,EPS,QTR,20200611,2.45
ADBE,00724F10,ADBE,ADOBE,20200229,EPS,QTR,20200312,2.2
ADDY,00174410,AMN,AMN HEALTH SRV,20220630,EPS,QTR,20220804,3.31
ADDY,00174410,AMN,AMN HEALTH SRV,20220331,EPS,QTR,20220505,3.49
ADDY,00174410,AMN,AMN HEALTH SRV,20211231,EPS,QTR,20220217,2.95
ADDY,00174410,AMN,AMN HEALTH SRV,20210930,EPS,QTR,20211104,1.73
ADDY,00174410,AMN,AMN HEALTH SRV,20210630,EPS,QTR,20210805,1.64
ADDY,00174410,AMN,AMN HEALTH SRV,20210331,EPS,QTR,20210506,1.7
ADDY,00174410,AMN,AMN HEALTH SRV,20201231,EPS,QTR,20210218,1
ADDY,00174410,AMN,AMN HEALTH SRV,20200930,EPS,QTR,20201105,0.82
ADDY,00174410,AMN,AMN HEALTH SRV,20200630,EPS,QTR,20200806,0.83
ADDY,00174410,AMN,AMN HEALTH SRV,20200331,EPS,QTR,20200511,0.79
ADDY,00174410,AMN,AMN HEALTHCARE S,20191231,EPS,QTR,20200213,0.85
ADHD,03969T10,ARCT,ARCTURUS,20220630,EPS,QTR,20220809,-0.82
ADHD,03969T10,ARCT,ARCTURUS,20220331,EPS,QTR,20220509,-1.94
ADHD,03969T10,ARCT,ARCTURUS,20211231,EPS,QTR,20220228,-1.47
ADHD,03969T10,ARCT,ARCTURUS,20210930,EPS,QTR,20211108,-2.05
ADHD,03969T10,ARCT,ARCTURUS,20210630,EPS,QTR,20210809,-2.07
ADHD,03969T10,ARCT,ARCTURUS,20210331,EPS,QTR,20210510,-2.15
ADHD,03969T10,ARCT,ARCTURUS,20201231,EPS,QTR,20210301,-1.25
ADHD,03969T10,ARCT,ARCTURUS,20200930,EPS,QTR,20201109,-0.92
ADHD,03969T10,ARCT,ARCTURUS,20200630,EPS,QTR,20200810,-0.55
ADHD,03969T10,ARCT,ARCTURUS,20200331,EPS,QTR,20200507,-0.67
ADHD,M1492T10,ARCT,ARCTURUS,20191231,EPS,QTR,20200311,-0.76
ADI,03265410,ADI,ANALOG DEVICES,20220731,EPS,QTR,20220817,2.52
ADI,03265410,ADI,ANALOG DEVICES,20220430,EPS,QTR,20220518,2.4
